,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1
48290,0.703026569196272,0.430767473882293,0.345707919819293,0.445153090227594,0.397538738727619,0.555949166308726,0.359073509446923,0.200558323750545,0.765171066089069,0.274519791857405
111469,0.327287011748628,0.893411176268119,0.277843945464557,0.579620766145263,0.117674553095497,0.441646185130394,0.78545041045637,0.509175636800655,0.156984512622038,0.377122901348006
60542,0.685317499227161,0.395411069868584,0.849253706002151,0.0894360112717649,0.297137296042272,0.713093147602579,0.397272469784916,0.726433236765957,0.269061786368401,0.12235756032047
53185,0.831892504726943,0.247048374266972,0.477172424966423,0.393951112094817,0.142879709269334,0.535256279406042,0.635509071296445,0.104844697744293,0.810962672527402,0.272665214603265
255503,0.695533028498646,0.361887339419266,0.366665581701012,0.513770857265518,0.151413489798798,0.791527129512358,0.563014245945384,0.271976946953288,0.474511923866066,0.5372406034078
2031,0.687567318662998,0.695242665654138,0.0429376291638732,0.560011446465812,0.767715720089679,0.877096990314426,0.63070989088858,0.141387446456903,0.0465708383337107,0.689945138815314
17331,0.360275370588063,0.600863887399369,0.188809563729255,0.669657268541709,0.337286909812477,0.945864767975617,0.454431341805997,0.435165131779397,0.469263895635538,0.370219502752217
35240,0.734955249429365,0.16604355010513,0.637484430061681,0.25249327198279,0.264900879158271,0.978819022921634,0.278067363141687,0.441772908759723,0.553949041230842,0.128988259648711
198583,0.623736421548202,0.293579334771781,0.311498992134552,0.52313285583571,0.524190591035988,0.731576906677815,0.735679038222136,0.179277848654391,0.591599732984962,0.419356972446486
109058,0.723849411127853,0.168313600717414,0.571392615863903,0.180737796969972,0.906663872153679,0.95974484248521,0.316779891456638,0.189191897023682,0.691060368651474,0.130970823353439
11175,0.857234972550031,0.292703831678575,0.474951301700617,0.344381211402134,0.532229436974647,0.661897450733142,0.845748163839511,0.0207478416441149,0.477584925219023,0.570903970852498
26245,0.0229154071664324,0.694057706184417,0.0951679068652708,0.707386849054222,0.606637912604828,0.95425639203256,0.923210446240792,0.0239050145778584,0.424430375498758,0.694400054570126
478,0.510681020066049,0.410481227211547,0.484175880322044,0.506041736684088,0.105719736081113,0.729148656062086,0.69710411553677,0.611151751902892,0.407449634605418,0.365829773861477
95231,0.472763263232891,0.488866846892916,0.326609639016667,0.539508436102908,0.498941588330506,0.9935274818267,0.828259351754665,0.310334276531659,0.18430907108718,0.674245185908132
