,sigma_C1,sigma_H1,epsilon_C1,epsilon_H1,mse_liq_density,mse_vap_density,mse_Pvap,mse_Hvap,is_pareto
0,0.43429489151752537,0.7869533554124352,0.962403346947461,0.4403758159785519,0.3697490996205327,2.512314046518551,0.18535957184869817,907.091321090658,True
1,0.4286615888848677,0.7857951511266332,0.9566625999548091,0.45392505488584967,0.6206838924374796,1.2904076818414936,0.2953232076728459,813.526879147044,True
2,0.45164161216504456,0.7674043477619558,0.8652025232911684,0.5288229502662218,0.6383866190783479,0.748939058630375,0.3806834739618924,731.0278109557706,True
3,0.3952153119575738,0.7648644092855482,0.7442447410519961,0.8661148519946419,1.014803097428262,1.2997419739432676,0.22733077923395423,1245.5613012003782,True
4,0.3985910319061942,0.7791796190975815,0.8713750126487705,0.6440047131117393,1.0407267477873905,2.3632962683768928,0.23198774620315862,1059.7093466747071,True
5,0.527022161617985,0.7069833175783757,0.5923572588794305,0.8428939060214329,1.0841450052717403,1.534471514066189,1.5091621173745322,452.5507459231271,True
6,0.4247418626385014,0.7457454678290818,0.6859294984800017,0.8846987384912257,1.1131300400574062,0.6838827744057117,1.0010499864498805,869.0324341595276,True
7,0.5761003933062893,0.7055467243421257,0.7166615084070592,0.5142420747699443,1.235451781435978,0.646102804350383,0.8376918734055037,268.4616680963867,True
8,0.6152994646166136,0.6760191516084479,0.6167317937489653,0.6400028304958859,1.3004940061284684,0.8242122410000638,0.7377330527589837,263.6869250822146,True
9,0.5784378012315632,0.7048180207736673,0.7947641274119356,0.36843979733134297,1.3933313892271513,1.6253244692304283,1.8302718798287347,105.04684857285795,True
10,0.4358365517455518,0.7430376999526244,0.6827197779569982,0.8621757106847568,1.5681033016266723,0.9579755824531911,1.143712763868141,775.2106850467342,False
11,0.4975600314434699,0.7574721686781035,0.9257074026257326,0.3315527797233574,1.6234039194230203,1.5162270743242579,1.7217045398946085,246.7715261040506,True
12,0.6990835656073572,0.5928426845297781,0.4771691221730353,0.8291685743351694,1.7648484100451298,6.009498557110925,3.47095868524803,15.729252703698256,True
13,0.7050195125915171,0.5884551310702228,0.7085586374613139,0.3316078556734303,1.7893351454950572,5.099977847882316,2.376643367156936,11.547590701632744,True
14,0.6794773297053072,0.6077318762990058,0.5227262886185274,0.730170402249015,1.8644050095966318,7.716411226700046,4.135973314315704,15.2464593717962,False
15,0.6022221714039628,0.6680239411083847,0.5327862223263324,0.8423893047207738,1.9694162066460503,0.9334841616453395,1.2102223005119968,330.0815156671387,False
16,0.3707454821726741,0.7969497291600134,0.9332114881264375,0.6399387374719744,1.9813109943186729,13.120030044514596,0.530839617986244,1583.7887220885111,False
17,0.6122764705004398,0.6803348633427403,0.6555050423791201,0.5754799709458106,2.048911244817832,1.4889408041769545,0.3546099263444476,355.3724616816893,True
18,0.6981041589195863,0.5998818221611967,0.4919116129363108,0.7959998897969707,2.0996860937211492,4.217771004343568,2.6561806765258043,26.72187931926921,True
19,0.6754986127025265,0.6085781291423438,0.5942745965076188,0.5739373205846885,2.2506287165025376,7.357306237563302,4.0631454763080574,10.644268772830442,True
20,0.5519317129932712,0.6920063813508779,0.5193530599474904,0.974638776572996,2.2928215403089145,0.4979368872348869,0.7800512247977889,641.2463099658348,True
21,0.3567540775598614,0.7901944724967431,0.8861918114990525,0.7341940164870494,2.305898456844631,7.9855036889974595,0.27027874422638004,1470.0954157332833,False
22,0.6486006020355736,0.6655666982750605,0.757424534597062,0.33327564683071526,2.314529814486589,3.2276079424600694,0.6882676076346964,83.35840285964369,True
