,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1
124829,0.6936775593432447,0.9087480165034112,0.3684615049242059,0.8442925986946433,0.807845924078897,0.021187271177901635,0.3515724550596069,0.9226191069416001
182115,0.9544351112827442,0.33491790073811223,0.6001084002650465,0.1638437689861222,0.28259639115473173,0.7218306679710355,0.2587876829399391,0.9619457313886828
231512,0.8791190494122387,0.0348475404228046,0.5875907583053239,0.19567242492111622,0.49098028754810463,0.5751738741396032,0.2612645651983389,0.933129853971625
125435,0.6969241564200944,0.5120446650627238,0.542486374286251,0.43359978600138505,0.2852011180277539,0.8370090547663771,0.24639733047832502,0.9571759259638396
15559,0.815234952331469,0.332357131809896,0.5838604678825134,0.13788969027147238,0.21109496655238588,0.7837682332243106,0.33678692064138144,0.9254498683880583
151771,0.6321233236793169,0.22923782026454378,0.5879025147185811,0.2742747465371715,0.284141875431554,0.8156206419192077,0.4196130650852081,0.9519524823698627
202107,0.6476295442801615,0.3516739776381594,0.6079400837303467,0.05789705956346062,0.17120924533869475,0.778037228051446,0.5642335668575654,0.9815213414026065
1505,0.11771477420987944,0.6257321916086949,0.36740646998975685,0.9531887681108795,0.7802948671870867,0.5934506388465227,0.858290715403275,0.36728159988550846
152406,0.7571883850446536,0.30866273276466505,0.4998483825109953,0.5725006841003328,0.35917298532192826,0.8192292900284427,0.21866782531775322,0.947063353193096
5837,0.8549209161968211,0.6324111777408585,0.16835876816347714,0.9961754818219021,0.8625801614323012,0.06555860470035178,0.22638147020916838,0.6988096642934388
188653,0.0877493957199682,0.39131721549105625,0.3942642293493248,0.8930207462181817,0.6750654276957968,0.9102770610790234,0.7066538567648895,0.5136728822148695
40605,0.019058247751790706,0.33727914823090377,0.39752002926627933,0.954588348121281,0.8218145988338024,0.9992746244468044,0.8453804844571121,0.30809865811874765
168343,0.6834084963339117,0.1596978510090502,0.565663109164048,0.3660911391635949,0.22049378127673516,0.8240648267353826,0.5208501450718009,0.7961100198665603
