,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1,temperature,liq_density,vap_density,Hvap,Pvap,liq_enthalpy,vap_enthalpy
91,0.3815600926193316,0.3923120154205516,0.30194357526887877,0.21136383589439486,0.5809485085682223,0.24740095798836462,0.13875392223887936,0.04350467661753084,280,1002.5968194522222,36.96094827644445,15.30810641384789,8.405096178155556,-97537.13044400001,-32817.06542233333
92,0.3815600926193316,0.3923120154205516,0.30194357526887877,0.21136383589439486,0.5809485085682223,0.24740095798836462,0.13875392223887936,0.04350467661753084,260,1065.6326141000002,18.36877253422222,16.913488671626514,4.207585965788889,-103373.04614666666,-28718.817371444446
93,0.3815600926193316,0.3923120154205516,0.30194357526887877,0.21136383589439486,0.5809485085682223,0.24740095798836462,0.13875392223887936,0.04350467661753084,320,830.4529960566666,110.50518363033333,10.796929724818318,22.76316762011111,-85826.57562722222,-41192.907461111114
94,0.3815600926193316,0.3923120154205516,0.30194357526887877,0.21136383589439486,0.5809485085682223,0.24740095798836462,0.13875392223887936,0.04350467661753084,300,926.0336813566668,63.658266045444435,13.37727275937126,14.209699598299999,-93511.26467211111,-35286.148562222224
95,0.38446122525536447,0.30278450352977704,0.28854794440901843,0.2878135192577219,0.5092376688968088,0.35185480222256665,0.24393847722746723,0.04824183177755709,320,835.53914316,99.67399215755555,11.707419725496543,21.0027180816,-89113.55309577778,-36536.433838666664
96,0.38446122525536447,0.30278450352977704,0.28854794440901843,0.2878135192577219,0.5092376688968088,0.35185480222256665,0.24393847722746723,0.04824183177755709,300,925.0932862022222,56.881147126555554,14.222726186979045,12.883943828166666,-96688.52906066665,-30787.635620111116
97,0.38446122525536447,0.30278450352977704,0.28854794440901843,0.2878135192577219,0.5092376688968088,0.35185480222256665,0.24393847722746723,0.04824183177755709,240,1117.5623368333333,7.779893585044444,19.239446657614803,1.738932575966667,-109045.5235288889,-23465.12861988889
98,0.38446122525536447,0.30278450352977704,0.28854794440901843,0.2878135192577219,0.5092376688968088,0.35185480222256665,0.24393847722746723,0.04824183177755709,280,994.11230504,29.332216880999997,16.263315691757764,6.886455915177778,-104059.90387733332,-25337.049173777777
99,0.38446122525536447,0.30278450352977704,0.28854794440901843,0.2878135192577219,0.5092376688968088,0.35185480222256665,0.24393847722746723,0.04824183177755709,260,1059.4160951111114,16.21066819711111,17.82354041334904,3.7352300084111114,-106040.28525444445,-24860.65476311111
100,0.39172588551865256,0.37624522209283695,0.2772169659679937,0.27195587733485316,0.3910704100858073,0.28033547657589336,0.13116023257771622,0.08143180611304913,280,997.7644785777777,35.848882273444445,15.287646459962792,8.210416006844445,-98035.42471577779,-31562.517437111113
101,0.39172588551865256,0.37624522209283695,0.2772169659679937,0.27195587733485316,0.3910704100858073,0.28033547657589336,0.13116023257771622,0.08143180611304913,300,924.5124655199999,66.47317341333333,13.24919586879053,14.646123805100002,-90983.82733088887,-36892.53594788889
102,0.39172588551865256,0.37624522209283695,0.2772169659679937,0.27195587733485316,0.3910704100858073,0.28033547657589336,0.13116023257771622,0.08143180611304913,320,825.6385245177778,115.36879709088889,10.6248279069699,23.458947069788888,-82376.75316755555,-43641.427555333335
