,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1
301440,0.6830113775221646,0.44554548629178403,0.6687014054234179,0.9485191401528102,0.9850002185522636,0.5323258293831697
457540,0.705067392537242,0.39559003784625657,0.4962881631796695,0.8439736172394704,0.33674193752296644,0.5780245560966568
229976,0.8003696476619379,0.24670194273832685,0.6217674185349348,0.676403063921842,0.6786131306457934,0.7401907136433649
61269,0.9214044770025126,0.005931396593995229,0.45232930971014906,0.9470679181076709,0.7380114601849831,0.10286077161661085
254331,0.7880349701201179,0.3942843312555361,0.15642777289837195,0.9582464715010212,0.7362289456792742,0.1912225047873598
376978,0.7164901857979352,0.3176340454086732,0.6796398329029514,0.9177764575676083,0.49949627439613176,0.6076669579465908
169173,0.5886867437698263,0.6760347848098515,0.20772955615475347,0.9469821125303834,0.6664509960460182,0.8657223501559927
391390,0.855133300540596,0.14822430772877368,0.25907022660058043,0.7930558347544782,0.6944667784086435,0.37228716910338694
253042,0.6731374714058524,0.6735488806064724,0.11643021965212647,0.8941491290525304,0.8383353260246715,0.9303303307124314
17299,0.7059678391595515,0.5290336750471389,0.44343620953413887,0.8164987958079589,0.823442933928448,0.6418994264178777
378127,0.7818478267027454,0.019758780235674338,0.7758246194330762,0.6508964059557522,0.507340370652931,0.9135333993248238
212208,0.7537412149163198,0.2795745028439293,0.7537088873522965,0.8058559079751493,0.8826190820413722,0.6486463636792124
26278,0.8909406477479737,0.14721803868393785,0.4486355617421092,0.9637842043065289,0.6667905632166142,0.14601694496715628
299992,0.7789537576926884,0.3612351748976367,0.06973696748935047,0.9653793875103982,0.654129646723427,0.25332692430290504
29857,0.7373802450576025,0.5288699327263058,0.2543189104369466,0.8227505761492581,0.7020006449977734,0.6482921081655616
212254,0.7006255981962639,0.49026940825668625,0.46540140542462843,0.8994038600257624,0.48727550982624507,0.7025792631123307
481300,0.6891212242994411,0.48188741523388623,0.024229878768195896,0.9673559522664636,0.03190393061539893,0.7218507523697552
86876,0.7722212772849296,0.3157040037188978,0.15388858705830039,0.9665355604030647,0.14449009382579603,0.26102727847932455
400561,0.8219974191389327,0.026224516468207726,0.8746001950377841,0.9286121871756834,0.3565784284695635,0.524865687060195
219407,0.7547683550218518,0.32470255158991557,0.3386626985774931,0.8681480174136305,0.08494014616296079,0.34720478913803465
134328,0.7665559491595441,0.2859414542103265,0.08941315574584248,0.9426949612278054,0.029847672365447882,0.40462926624274004
71306,0.8266868433122607,0.04424934474675237,0.6853981279723554,0.6895870209629271,0.7429023835013201,0.515495089568094
286839,0.7925217833845759,0.3906393434347854,0.0023651158301737332,0.7817081086034516,0.7752716317138403,0.9037887163480746
287492,0.7487511261814869,0.3912867530583527,0.23826070472323194,0.9958222578271543,0.2605483856328632,0.1649100177179885
205786,0.8184288524406363,0.010701952473717377,0.8898673853177327,0.9689803054331452,0.2600262851931843,0.5940615499701203
85256,0.7765628596455406,0.30192449312543623,0.5791496142219887,0.7900579235485188,0.32247795821770625,0.7508134534594676
188245,0.8259389719597486,0.3450509037987523,0.2594171931477153,0.9075426965045666,0.8862304757682352,0.14914306499653865
128040,0.71334135092107,0.35924276263656724,0.6304489791171495,0.9414575792425803,0.33728666437416727,0.6115422076267518
211369,0.7443853342803182,0.27917331708056026,0.4782456335415588,0.7592457065381999,0.018304478570761444,0.6641514173959677
476370,0.819731676134302,0.2063154397048555,0.5178898966028442,0.6124581987787683,0.7288044207009533,0.6839771188534063
300884,0.8133221527253656,0.07648270789305613,0.8405688764841102,0.8762935377995262,0.7080667509846925,0.38323465191456985
274996,0.7625608522195116,0.10893013027012195,0.6668877792370548,0.8429529153226776,0.07549635512675505,0.5026204354514064
384639,0.8008087632356232,0.29541954634751755,0.14011511928837966,0.953530985563465,0.22362671907663503,0.5389603589503114
168667,0.8565932130893523,0.006726874782367299,0.6775291466278881,0.6510881556586505,0.4675872675852831,0.8786718713282248
