,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1,mse_liq_density,mse_vap_density,mse_Pvap,mse_Hvap,is_pareto
0,0.7220188601920641,0.1380161573240867,0.8646831022957593,0.9592354526175131,0.5971749583746343,0.8511872753195262,1.9466439752758717,15.458932222291597,1.7182960286443507,1138.8833661890867,True
1,0.7082965748133674,0.5629488908371246,0.5157836050574223,0.8289621793295803,0.7595864197128306,0.9602044260454109,6.700628940273981,31.975473105433316,1.0258321846428071,234.8430719416005,True
2,0.7505987173647074,0.5255664885192571,0.5410542351587585,0.8999607950224938,0.7935834487353426,0.6292111644386231,7.304143639074479,1.7865344034154114,0.3448410034474835,276.51387202580594,True
3,0.9112355689095871,0.05204658826779171,0.6636911592538862,0.8536233592759094,0.8890622244218899,0.46243045166604607,10.492401619122058,71.52093965452404,0.15468825589314206,418.4446438455886,True
4,0.8608874369998634,0.3790688397624376,0.5337614059886758,0.8133158293329774,0.8999064703865827,0.5686681597927793,10.762198172560147,48.9674841594093,0.20355752029400645,362.6080821877479,True
5,0.7596484091059721,0.3513074920842881,0.7393573618533192,0.9563669191001397,0.476371246908381,0.8063711268372992,11.897060426472772,4.239557995592106,0.4831282642299799,776.9124723140292,False
6,0.8044584573382121,0.43955849789589047,0.5744793378691598,0.9080746702932985,0.7125050378325908,0.5497429789397195,12.667572441522301,20.041021928047222,0.6270741836434469,217.92944475821778,True
7,0.800557299006951,0.33900539690339787,0.6761856149464867,0.7712294981057706,0.9498611209149013,0.679353045011447,13.259414142809538,0.6115235014598426,0.2241375592659574,321.732470570234,True
8,0.630927748480743,0.6125923815104193,0.4967987553331207,0.8743758490864743,0.9684163956349939,0.8850549964475722,13.53925168398456,21.774057357665413,1.3258243802667153,273.51572433651967,False
9,0.6521024666646429,0.7287004658055226,0.2349725954750015,0.86638059429343,0.930545525384981,0.9919043154149916,13.712913311229926,134.55571011774373,0.41053120761215417,94.57746207125169,True
10,0.8954253211118371,0.18278710914880675,0.6501038981144421,0.7835901766256813,0.8594429652833282,0.6375497483443281,13.929679174630547,36.026575995699474,0.14090632021498772,463.20410152752913,True
11,0.7356568382651599,0.5907751904299229,0.4994241789042621,0.9971727284544634,0.543421629947907,0.8264780565328937,14.068378653038248,5.8657518002878835,0.07681262073284556,483.91495695936953,True
12,0.8284229230842042,0.33994623684230213,0.655800560469011,0.9513855197003345,0.12266465318069901,0.9025401920109992,14.549947464454211,19.37428586914062,0.08164015984593923,300.0645188382407,True
13,0.781242770847823,0.022214507965017467,0.8661008270625654,0.8187214500612778,0.8371288557716009,0.9042350739030799,14.748254514284046,48.76647283910776,6.87558133229804,1863.1846608702435,False
14,0.781459257120202,0.14936107990365513,0.8061455667164206,0.9298137667243885,0.9119249091664478,0.4539034000298656,15.270389515029823,1.229564387786965,0.26205661021943555,198.71319794812607,True
15,0.8901954193337354,0.32895873711190016,0.5184436283335647,0.9283573055682245,0.32025115574944496,0.7456431619553934,15.425937718409632,153.34063745945386,1.9321396230094527,170.00764616978438,False
16,0.739437306411912,0.1167681602476567,0.8543108052029683,0.8011824593392319,0.9988510079911779,0.8809232604570906,15.863976829577831,4.466468615274058,0.5314365852505076,810.1272918454603,False
17,0.8427108280465903,0.1982811382295438,0.7090187124790226,0.8365185275013389,0.38961515724303974,0.8093224662949856,18.427720052640453,8.39334958391677,0.12116014242091859,315.63274601180376,True
18,0.5821802722498436,0.5301356642204845,0.6336831586559402,0.9906098910302644,0.9542810108758816,0.9064288835707462,18.954853582492568,19.342230533826942,3.3572196484660592,331.8500389684465,False
19,0.6700281571696771,0.6208912579940634,0.44958998780863524,0.9388669821341344,0.9168117176021017,0.5804592405776081,20.0406459882332,4.9573706353816736,2.5724610676256603,53.8421145857032,True
20,0.7314251975493743,0.24368869802447826,0.8259726071144051,0.814122337646538,0.9551211879679188,0.9682513129721696,20.66949179150209,23.317708691176062,2.8402910123880645,1663.1298076273881,False
21,0.9439833893624785,0.017812785951961885,0.6375335425042923,0.7704239644209727,0.5564861011787252,0.8694567385781974,20.992463283976665,32.5423109379203,0.9818529569029264,771.4836271180966,False
22,0.7742735790727847,0.35056730987723156,0.6864914000585096,0.8734010788243741,0.3612372704965781,0.9203424937621596,21.075637259713535,19.555097878025443,1.5169570868901574,171.42011427143692,True
23,0.8379541807592894,0.2570465309302538,0.7110034765518984,0.9581013644321864,0.7369525021550167,0.3995300200204096,21.17397297006241,19.935123505763602,0.10721234016102472,322.6695431242572,False
24,0.8761199985492092,0.41013708451082287,0.4228200393857289,0.8644456990078083,0.4417639866960124,0.8866030847990938,21.893245449181567,204.86692134202195,3.4773094262274213,99.0045207007137,False
25,0.8204686428968345,0.3364622834983055,0.6413104387597248,0.927686053652659,0.09422651589018251,0.9715280821818219,22.140728838094653,34.31740591723803,0.46365446795660714,224.93990621451545,False
26,0.9034675280102273,0.19209381357100416,0.6172648025127666,0.9291027535351798,0.5260162121366472,0.5101969921985263,22.703394412903254,130.02397394120882,0.5190524734650415,294.6178059186548,False
27,0.6404866730789699,0.5450080434240202,0.5903418181362284,0.9280647760425476,0.9593420705643471,0.6943030076450958,22.714155104247613,17.05290970329126,4.346647300745337,98.32827838981162,False
28,0.867503986409152,0.3731172126668333,0.5205004777231517,0.8272327392667719,0.5337119179834204,0.8047695645593849,22.83930997564888,103.59913879999635,1.8581643535601586,137.45268578738046,True
29,0.7633441834262898,0.30421132024052133,0.7325144713130834,0.9770638111477137,0.9555424748683742,0.2710351020300606,22.88904710425785,21.96742815478532,5.347450948427966,41.31764898285918,True
30,0.8615389337672323,0.02857710984352908,0.7734744245230736,0.7004350565353149,0.7131979309633437,0.9501897715745452,23.19058915357834,2.688387811290371,1.2274642046928845,640.9815004880159,False
31,0.6298800695488077,0.7455762746106301,0.27541827759380016,0.9797354428051598,0.9728206869708722,0.7554508393800894,24.632307437850677,7.9603910458687865,1.583671472964995,477.5042106426516,False
32,0.8140616381555208,0.30548067526806744,0.6689544650005464,0.9589148591200015,0.3214236482965588,0.6384627577810688,25.004870568425755,47.35691088359186,1.5218595312135588,94.2584726463983,True
33,0.7140398721476089,0.407515125787641,0.733356639302843,0.8402196407687174,0.992556256703311,0.8566360680312487,26.10663500035148,20.75029806966274,1.2272775539179173,1248.0698869279202,False
34,0.8516816080240047,0.02216648963698637,0.7995586373914109,0.9820175776493494,0.07281458664696343,0.7368475835728187,26.554341326011446,21.922388714174854,7.819219998810803,1300.9578069012562,False
35,0.8844207258787933,0.33121099369749174,0.5080102008080523,0.9184037810992461,0.8194853623569568,0.3913935306604685,26.570000050020717,109.4094593998479,0.6284448447409593,346.40511180093756,False
36,0.7985587465570788,0.17021843591829264,0.8018011146004224,0.8527461528809908,0.3137408818902203,0.9801754595184345,26.76091756856274,3.815655147248512,1.2643596275243008,807.956503057833,False
37,0.7808220202244396,0.2514584260321974,0.7924025629135949,0.912810439607913,0.5729006697710288,0.8185411391934562,27.404616752347852,33.38900904106888,3.3769320921143082,1483.5010567155318,False
38,0.6503164050927356,0.48270868224509256,0.6869797686863793,0.979080330000202,0.7394562932010518,0.896583981854617,27.5319346739023,1.953589632133525,0.8589501576051066,416.1250395705339,False
39,0.8586405965973082,0.4052070700590725,0.5290491900494104,0.9181184968221741,0.1815857063725351,0.9644110011354743,27.647302047294932,108.63856108122145,2.2017790346304578,77.88075212350309,True
40,0.6724219163566544,0.6261905544970772,0.5178187167785402,0.992347811031794,0.6601654102336113,0.938323894226585,29.760203747390943,1.6389907701281863,0.19597541613048716,560.940083545245,True
41,0.7766034160432903,0.4864752088954042,0.5642440264507275,0.9526008247031671,0.3969387393631363,0.8107111925520034,30.457500881872477,43.981765075875416,1.870510360500426,104.02518541281351,True
42,0.6458650479191995,0.3330220571428077,0.7774660317044897,0.9275948071989117,0.9539840317254282,0.8220220817477206,31.18341931868061,14.966697906979652,2.540071989865079,292.4396759977113,False
43,0.6947402146475169,0.6176292410496892,0.44490175311512764,0.9629737672724222,0.5605949035831627,0.9235491864051609,32.048442424834846,75.638152286711,3.551400020127337,51.754043325749095,True
44,0.9144550346955809,0.15578482726492654,0.6047680334612326,0.7707158009582922,0.7627891945443528,0.6753397923968752,32.258015701999454,92.28622155872014,0.8064908848189631,187.37112237475853,True
45,0.90955467851837,0.17336885197704155,0.5863082059112836,0.8040742607685113,0.250296368389015,0.9631515422570677,32.39694630962007,87.9712367051108,0.6195157579588412,202.1000316315993,False
