,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1
169,0.9357778658141532,0.1610735385957104,0.710081080554567,0.9654785241353132,0.8219184155503939,0.6735304999593456
170,0.7239137164871131,0.1890973509719621,0.8319143139937184,0.953312905424477,0.6785136119790222,0.934767919104665
171,0.9344620445606846,0.1204830725911853,0.7453977746628269,0.916866732472996,0.7513279181853808,0.8077765041731303
172,0.8842932408267471,0.1497559659473408,0.6933134846738912,0.8539461960914988,0.4507923432476289,0.9999710436192668
173,0.8963427984418658,0.151030961376824,0.7730776784236579,0.8560577729926221,0.8582852647107669,0.7069810000384285
174,0.8793752229632795,0.397759362471714,0.5836641963461103,0.995352994928608,0.4763572341475666,0.9789754478550784
175,0.7792643781092475,0.0428448862322599,0.8676115047254969,0.725386867961826,0.9597823934352876,0.9097089282308533
176,0.8817872447040715,0.1810373409327144,0.8220233228024771,0.9017021533714183,0.9331480749165896,0.739883358351317
177,0.8333923898687765,0.3161219075981271,0.734507891327343,0.9387525612428036,0.8186078102502549,0.7704927201631094
178,0.7273087232380939,0.3125287222829861,0.7327647391952553,0.9448529677383636,0.4246794734100122,0.9794837569233515
179,0.8013467141518865,0.3202501757369987,0.7991919703701249,0.994064809165962,0.5024342222230552,0.7516347615574274
180,0.8201104208823907,0.2299114051288867,0.7189141426832787,0.7793665777114759,0.8566467224758748,0.9093367594743444
1093,0.8505369406538735,0.1694907025785667,0.3704143922809124,0.6063433525542525,0.6613815402921308,0.8828023035237961
582,0.7286569553902887,0.5787522518713685,0.3746149816341996,0.9907083866434094,0.2470453389645787,0.9861948010484372
1491,0.5807941702675977,0.4505549796836308,0.6098248135092713,0.9621109122688032,0.6265936993387211,0.8599956997763275
967,0.8498846989241459,0.1735807999130858,0.1888314357980216,0.92551828000214,0.2716523706094941,0.7639058697844169
1640,0.7364469041767825,0.4112599667637636,0.3315907354605028,0.9250455621895632,0.7776828706929326,0.1674639753775219
319,0.846460908538334,0.3077843410509112,0.0033885032592908,0.9877116719594754,0.8984729321630157,0.9597570703406896
1368,0.7176809701779555,0.5174982917266132,0.1739429512341651,0.5990254818622216,0.9915736671906792,0.9883558353931794
1450,0.6670517057491155,0.5646567092637246,0.2135682154264479,0.998118999712335,0.5172360256952979,0.4169600847634908
605,0.7920709403250923,0.5822582408890796,0.2742542624491884,0.9256842028576148,0.9439934624913294,0.7007449205987686
660,0.8181497352824193,0.257769777371032,0.6876831325678316,0.8004932580944877,0.510625399746591,0.7554706988688327
1084,0.7073807754878912,0.0023692978749298,0.8327364430635024,0.7010425596450922,0.9016837215156148,0.9252428729923328
1702,0.7335797600135641,0.1007838209663908,0.7313117388275417,0.8249963881329305,0.9588181437191408,0.3161002827135191
1038,0.9766516111290772,0.0295894291438946,0.5262385958889959,0.9660464157371969,0.6198798448792625,0.979762333197578
1373,0.6863079511748982,0.0593550496917452,0.8136600933834206,0.9771481629529604,0.3254955761631745,0.656129923857732
1177,0.8345683290963031,0.0128952045030385,0.5616185424384463,0.8963302603467107,0.4340068764615264,0.2032457217285556
1629,0.7356496554397056,0.3619811083024136,0.5155473501855088,0.6556235954878273,0.7897891523478278,0.6199076033792293
1137,0.784771187496974,0.2800928317413746,0.5941885894265919,0.9311743258308076,0.1460004030608457,0.5128185963090811
1740,0.8791283437935253,0.0996226405869202,0.2724105895319041,0.970058681766322,0.7910628635380965,0.4908386361840436
1400,0.8650936671509313,0.1214087954747687,0.5451943417353483,0.7037863440798819,0.1261455231153421,0.914337623533062
